number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
0,-0.28696751793680875,2025-07-20 20:42:52.956425,2025-07-20 20:42:53.728062,0 days 00:00:00.771637,0.662397808134481,0.6624074561769746,0.023585940584142682,0.1205712628744377,10,7,90,3.3323645788192616e-08,0.6245760287469893,0.8394633936788146,"[-0.1646809304144812, -0.32886484680170563, -0.29399224072601343, -0.37047723468351534, -0.27682233705832804]",0.0690442464949928,"{'n_estimators': 90, 'max_depth': 10, 'learning_rate': 0.1205712628744377, 'subsample': 0.8394633936788146, 'colsample_bytree': 0.6624074561769746, 'colsample_bylevel': 0.662397808134481, 'reg_alpha': 3.3323645788192616e-08, 'reg_lambda': 0.6245760287469893, 'min_child_weight': 7, 'gamma': 0.023585940584142682, 'random_state': 42}",COMPLETE
1,-0.2946381487932525,2025-07-20 20:42:53.729062,2025-07-20 20:42:54.344819,0 days 00:00:00.615757,0.6733618039413735,0.6727299868828402,4.17890272377219e-06,0.16967533607196555,10,5,50,5.472429642032198e-06,0.00052821153945323,0.6849356442713105,"[-0.14245947781813195, -0.3120585454107203, -0.3832754403977439, -0.3314264242665042, -0.3039708560731622]",0.08094302220514361,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.16967533607196555, 'subsample': 0.6849356442713105, 'colsample_bytree': 0.6727299868828402, 'colsample_bylevel': 0.6733618039413735, 'reg_alpha': 5.472429642032198e-06, 'reg_lambda': 0.00052821153945323, 'min_child_weight': 5, 'gamma': 4.17890272377219e-06, 'random_state': 42}",COMPLETE
2,-0.35645327511056524,2025-07-20 20:42:54.345819,2025-07-20 20:42:55.233710,0 days 00:00:00.887891,0.9140703845572055,0.7824279936868144,2.6185068507773707e-08,0.027010527749605478,2,6,110,6.267062696005991e-07,0.00042472707398058225,0.7465447373174767,"[-0.24552258278637099, -0.37366677655481606, -0.46184532105850384, -0.405277427769782, -0.2959542673833534]",0.0771405655922439,"{'n_estimators': 110, 'max_depth': 2, 'learning_rate': 0.027010527749605478, 'subsample': 0.7465447373174767, 'colsample_bytree': 0.7824279936868144, 'colsample_bylevel': 0.9140703845572055, 'reg_alpha': 6.267062696005991e-07, 'reg_lambda': 0.00042472707398058225, 'min_child_weight': 6, 'gamma': 2.6185068507773707e-08, 'random_state': 42}",COMPLETE
3,-0.5037313229212543,2025-07-20 20:42:55.234712,2025-07-20 20:42:56.170481,0 days 00:00:00.935769,0.9233589392465844,0.9862528132298237,9.148975058772307e-05,0.012476394272569451,2,7,110,5.514725787121931e-06,7.569183361880229e-08,0.9795542149013333,"[-0.3833891136924414, -0.47257575803248847, -0.720175874828569, -0.5315563154588956, -0.4109595525938775]",0.11973470021289827,"{'n_estimators': 110, 'max_depth': 2, 'learning_rate': 0.012476394272569451, 'subsample': 0.9795542149013333, 'colsample_bytree': 0.9862528132298237, 'colsample_bylevel': 0.9233589392465844, 'reg_alpha': 5.514725787121931e-06, 'reg_lambda': 7.569183361880229e-08, 'min_child_weight': 7, 'gamma': 9.148975058772307e-05, 'random_state': 42}",COMPLETE
4,-0.7271131389188403,2025-07-20 20:42:56.171482,2025-07-20 20:42:56.860914,0 days 00:00:00.689432,0.8650089137415928,0.7035119926400067,4.609885087947832e-07,0.011240768803005551,5,6,60,6.388511557344611e-06,0.0004793052550782129,0.9637281608315128,"[-0.5902236672867555, -0.5971282707605035, -1.0517242364442703, -0.6850197934727686, -0.7114697266299035]",0.1691293730310615,"{'n_estimators': 60, 'max_depth': 5, 'learning_rate': 0.011240768803005551, 'subsample': 0.9637281608315128, 'colsample_bytree': 0.7035119926400067, 'colsample_bylevel': 0.8650089137415928, 'reg_alpha': 6.388511557344611e-06, 'reg_lambda': 0.0004793052550782129, 'min_child_weight': 6, 'gamma': 4.609885087947832e-07, 'random_state': 42}",COMPLETE
5,-0.26864714394221934,2025-07-20 20:42:56.861912,2025-07-20 20:42:58.237773,0 days 00:00:01.375861,0.9687496940092467,0.8391599915244341,8.471746987003668e-06,0.24420460844911424,8,1,150,6.257956190096665e-08,5.805581976088804e-07,0.9579309401710595,"[-0.20912631599082854, -0.30317451958262026, -0.2878328809337033, -0.23372659565097184, -0.3093754075529727]",0.03995296555262745,"{'n_estimators': 150, 'max_depth': 8, 'learning_rate': 0.24420460844911424, 'subsample': 0.9579309401710595, 'colsample_bytree': 0.8391599915244341, 'colsample_bylevel': 0.9687496940092467, 'reg_alpha': 6.257956190096665e-08, 'reg_lambda': 5.805581976088804e-07, 'min_child_weight': 1, 'gamma': 8.471746987003668e-06, 'random_state': 42}",COMPLETE
6,-0.551956615931215,2025-07-20 20:42:58.239774,2025-07-20 20:42:58.965244,0 days 00:00:00.725470,0.8170784332632994,0.7123738038749523,7.620481786158549,0.16755052359850303,3,1,90,1.8548894229694903e-07,0.16587190283399655,0.7427013306774357,"[-0.43616809627252445, -0.5308346506537664, -0.7926803789890166, -0.5250783034782428, -0.47502165026252524]",0.12525372762948284,"{'n_estimators': 90, 'max_depth': 3, 'learning_rate': 0.16755052359850303, 'subsample': 0.7427013306774357, 'colsample_bytree': 0.7123738038749523, 'colsample_bylevel': 0.8170784332632994, 'reg_alpha': 1.8548894229694903e-07, 'reg_lambda': 0.16587190283399655, 'min_child_weight': 1, 'gamma': 7.620481786158549, 'random_state': 42}",COMPLETE
7,-0.46755847086699187,2025-07-20 20:42:58.966242,2025-07-20 20:43:00.078217,0 days 00:00:01.111975,0.8916028672163949,0.8827429375390468,1.1036250149900698e-07,0.010189592979395137,2,4,130,0.08738424135626986,4.638759594322625e-08,0.9261845713819337,"[-0.3710940788937325, -0.4124254200260811, -0.689007874563968, -0.4682177749644536, -0.3970472058867241]",0.11520168729888797,"{'n_estimators': 130, 'max_depth': 2, 'learning_rate': 0.010189592979395137, 'subsample': 0.9261845713819337, 'colsample_bytree': 0.8827429375390468, 'colsample_bylevel': 0.8916028672163949, 'reg_alpha': 0.08738424135626986, 'reg_lambda': 4.638759594322625e-08, 'min_child_weight': 4, 'gamma': 1.1036250149900698e-07, 'random_state': 42}",COMPLETE
8,-0.5224439951343426,2025-07-20 20:43:00.080232,2025-07-20 20:43:01.066094,0 days 00:00:00.985862,0.7300733288106989,0.7243929286862649,0.0001778010520878397,0.030816017044468066,7,9,140,0.036851536911881845,0.005470376807480391,0.6254233401144095,"[-0.3967948677767532, -0.4383905835186532, -0.7434946911436131, -0.5097605106602925, -0.5237793225724008]",0.11989891016511657,"{'n_estimators': 140, 'max_depth': 7, 'learning_rate': 0.030816017044468066, 'subsample': 0.6254233401144095, 'colsample_bytree': 0.7243929286862649, 'colsample_bylevel': 0.7300733288106989, 'reg_alpha': 0.036851536911881845, 'reg_lambda': 0.005470376807480391, 'min_child_weight': 9, 'gamma': 0.0001778010520878397, 'random_state': 42}",COMPLETE
9,-0.2665996988440099,2025-07-20 20:43:01.067095,2025-07-20 20:43:02.749677,0 days 00:00:01.682582,0.7975182385457563,0.9083868719818244,9.354548757337708e-08,0.13297554090738672,8,1,60,0.0005065186776865479,7.04480806377519e-05,0.8245108790277985,"[-0.18703979320855124, -0.26944260865772196, -0.3215445825652493, -0.25899604103302715, -0.29597546875549996]",0.04533773800725359,"{'n_estimators': 60, 'max_depth': 8, 'learning_rate': 0.13297554090738672, 'subsample': 0.8245108790277985, 'colsample_bytree': 0.9083868719818244, 'colsample_bylevel': 0.7975182385457563, 'reg_alpha': 0.0005065186776865479, 'reg_lambda': 7.04480806377519e-05, 'min_child_weight': 1, 'gamma': 9.354548757337708e-08, 'random_state': 42}",COMPLETE
10,-0.2411425660359221,2025-07-20 20:43:02.750799,2025-07-20 20:43:03.897074,0 days 00:00:01.146275,0.7570274592606949,0.9568478358759311,0.01036771407033351,0.07955798569352589,5,3,70,0.0009327366933736902,3.9951522674461425e-06,0.8559192772506939,"[-0.11676234817659972, -0.2723847730082261, -0.2607994381667677, -0.29900373882959974, -0.25676253199841703]",0.06391370020102187,"{'n_estimators': 70, 'max_depth': 5, 'learning_rate': 0.07955798569352589, 'subsample': 0.8559192772506939, 'colsample_bytree': 0.9568478358759311, 'colsample_bylevel': 0.7570274592606949, 'reg_alpha': 0.0009327366933736902, 'reg_lambda': 3.9951522674461425e-06, 'min_child_weight': 3, 'gamma': 0.01036771407033351, 'random_state': 42}",COMPLETE
11,-0.2515086682249354,2025-07-20 20:43:03.898076,2025-07-20 20:43:04.914145,0 days 00:00:01.016069,0.757298334171193,0.9586229109175456,0.02419584192691601,0.07578854864284995,5,3,70,0.0010132439259431913,4.491067917060829e-06,0.8562950519589575,"[-0.15179146054572676, -0.28898733659532816, -0.2674297288050845, -0.2956492980192917, -0.25368551715924587]",0.052066853429179494,"{'n_estimators': 70, 'max_depth': 5, 'learning_rate': 0.07578854864284995, 'subsample': 0.8562950519589575, 'colsample_bytree': 0.9586229109175456, 'colsample_bylevel': 0.757298334171193, 'reg_alpha': 0.0010132439259431913, 'reg_lambda': 4.491067917060829e-06, 'min_child_weight': 3, 'gamma': 0.02419584192691601, 'random_state': 42}",COMPLETE
12,-0.2547747533505345,2025-07-20 20:43:04.915144,2025-07-20 20:43:05.949914,0 days 00:00:01.034770,0.7392973228175623,0.9952647403542068,0.054072977351487396,0.0611731627725646,5,3,80,0.0016782877393559201,1.2167282577786447e-05,0.8888336114830357,"[-0.14540191874616346, -0.27185290857103617, -0.30987311533812806, -0.2771131013647784, -0.2696327227325662]",0.056585635765641816,"{'n_estimators': 80, 'max_depth': 5, 'learning_rate': 0.0611731627725646, 'subsample': 0.8888336114830357, 'colsample_bytree': 0.9952647403542068, 'colsample_bylevel': 0.7392973228175623, 'reg_alpha': 0.0016782877393559201, 'reg_lambda': 1.2167282577786447e-05, 'min_child_weight': 3, 'gamma': 0.054072977351487396, 'random_state': 42}",COMPLETE
13,-0.3686363393938391,2025-07-20 20:43:05.950917,2025-07-20 20:43:06.862029,0 days 00:00:00.911112,0.74941857920517,0.9324452852429903,0.017398512983972422,0.07269377550630614,4,4,70,2.996709216305243,2.3011479242853113e-06,0.8825741602454161,"[-0.2553912858916039, -0.39771751928125043, -0.46197712321767415, -0.3960339111458081, -0.3320618574328586]",0.06995852880076076,"{'n_estimators': 70, 'max_depth': 4, 'learning_rate': 0.07269377550630614, 'subsample': 0.8825741602454161, 'colsample_bytree': 0.9324452852429903, 'colsample_bylevel': 0.74941857920517, 'reg_alpha': 2.996709216305243, 'reg_lambda': 2.3011479242853113e-06, 'min_child_weight': 4, 'gamma': 0.017398512983972422, 'random_state': 42}",COMPLETE
14,-0.4406050906266226,2025-07-20 20:43:06.864029,2025-07-20 20:43:07.971916,0 days 00:00:01.107887,0.6274930137103218,0.8269194168188378,0.5555382724773049,0.034404307034006744,6,3,70,0.009035078527799004,1.1278476859998465e-08,0.7691194367707845,"[-0.27584369479635795, -0.40782204227164465, -0.6611769080696678, -0.42389324877369583, -0.434289559221747]",0.12425147408425641,"{'n_estimators': 70, 'max_depth': 6, 'learning_rate': 0.034404307034006744, 'subsample': 0.7691194367707845, 'colsample_bytree': 0.8269194168188378, 'colsample_bylevel': 0.6274930137103218, 'reg_alpha': 0.009035078527799004, 'reg_lambda': 1.1278476859998465e-08, 'min_child_weight': 3, 'gamma': 0.5555382724773049, 'random_state': 42}",COMPLETE
15,-0.3426494005507718,2025-07-20 20:43:07.972918,2025-07-20 20:43:08.801144,0 days 00:00:00.828226,0.8004176985798338,0.6018960478612356,0.0018892362004983632,0.07942383092448929,4,3,50,6.457023965569274e-05,4.857684585294983e-06,0.8569448224557981,"[-0.21437739375659667, -0.3651252215641658, -0.49419649793937465, -0.3525938102226275, -0.28695407927109445]",0.0928722273667536,"{'n_estimators': 50, 'max_depth': 4, 'learning_rate': 0.07942383092448929, 'subsample': 0.8569448224557981, 'colsample_bytree': 0.6018960478612356, 'colsample_bylevel': 0.8004176985798338, 'reg_alpha': 6.457023965569274e-05, 'reg_lambda': 4.857684585294983e-06, 'min_child_weight': 3, 'gamma': 0.0018892362004983632, 'random_state': 42}",COMPLETE
16,-0.28565770329590195,2025-07-20 20:43:08.803143,2025-07-20 20:43:10.041095,0 days 00:00:01.237952,0.7017569807321887,0.9482512004607759,0.0014036167244369738,0.04600488439220214,6,2,100,0.8942846877058512,0.016109046194566698,0.7948619995717208,"[-0.16284374051274553, -0.3177533218455102, -0.332149251346304, -0.31782275337140453, -0.2977194494035455]",0.062377781926311195,"{'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.04600488439220214, 'subsample': 0.7948619995717208, 'colsample_bytree': 0.9482512004607759, 'colsample_bylevel': 0.7017569807321887, 'reg_alpha': 0.8942846877058512, 'reg_lambda': 0.016109046194566698, 'min_child_weight': 2, 'gamma': 0.0014036167244369738, 'random_state': 42}",COMPLETE
17,-0.3893806503938604,2025-07-20 20:43:10.042094,2025-07-20 20:43:10.758678,0 days 00:00:00.716584,0.6005228611371356,0.8745421080360691,0.4293142155114994,0.09059259906917297,4,10,80,0.0001121974965725437,4.6730418541838144e-07,0.9183471047574292,"[-0.22874715760151423, -0.36760988904979575, -0.5913337512984413, -0.40416944596874893, -0.35504300805080186]",0.11701275330268958,"{'n_estimators': 80, 'max_depth': 4, 'learning_rate': 0.09059259906917297, 'subsample': 0.9183471047574292, 'colsample_bytree': 0.8745421080360691, 'colsample_bylevel': 0.6005228611371356, 'reg_alpha': 0.0001121974965725437, 'reg_lambda': 4.6730418541838144e-07, 'min_child_weight': 10, 'gamma': 0.4293142155114994, 'random_state': 42}",COMPLETE
18,-0.5373729173540301,2025-07-20 20:43:10.760678,2025-07-20 20:43:11.495855,0 days 00:00:00.735177,0.8408140216821032,0.9568370669211905,0.0036300468930260564,0.020373262780707373,1,4,70,0.0032602758837760024,3.3898508665351884e-05,0.6805454483691531,"[-0.39813644505740464, -0.4772737338197379, -0.7459726899042266, -0.5503585917125958, -0.5151231262761857]",0.1159105285370105,"{'n_estimators': 70, 'max_depth': 1, 'learning_rate': 0.020373262780707373, 'subsample': 0.6805454483691531, 'colsample_bytree': 0.9568370669211905, 'colsample_bylevel': 0.8408140216821032, 'reg_alpha': 0.0032602758837760024, 'reg_lambda': 3.3898508665351884e-05, 'min_child_weight': 4, 'gamma': 0.0036300468930260564, 'random_state': 42}",COMPLETE
19,-0.2790220941317528,2025-07-20 20:43:11.497855,2025-07-20 20:43:12.638213,0 days 00:00:01.140358,0.7644220517350713,0.786830953186129,0.66248266359638,0.29617315369159336,7,2,110,0.143718048912566,6.7891871542277356,0.7950630758407966,"[-0.16132459500329716, -0.31014669184288673, -0.29795700623137067, -0.3166589585315006, -0.30902321904970853]",0.059155006277035904,"{'n_estimators': 110, 'max_depth': 7, 'learning_rate': 0.29617315369159336, 'subsample': 0.7950630758407966, 'colsample_bytree': 0.786830953186129, 'colsample_bylevel': 0.7644220517350713, 'reg_alpha': 0.143718048912566, 'reg_lambda': 6.7891871542277356, 'min_child_weight': 2, 'gamma': 0.66248266359638, 'random_state': 42}",COMPLETE
20,-0.4772073560982525,2025-07-20 20:43:12.640212,2025-07-20 20:43:13.665503,0 days 00:00:01.025291,0.6985152654900059,0.895721038131165,5.3265226047685745,0.042696194629495206,7,5,90,4.877220345703102e-05,3.098663866567354e-07,0.8801151332999179,"[-0.3698330247788706, -0.47280363153478044, -0.6405601707906428, -0.4924595025550145, -0.41038045083195424]",0.0926620150042627,"{'n_estimators': 90, 'max_depth': 7, 'learning_rate': 0.042696194629495206, 'subsample': 0.8801151332999179, 'colsample_bytree': 0.895721038131165, 'colsample_bylevel': 0.6985152654900059, 'reg_alpha': 4.877220345703102e-05, 'reg_lambda': 3.098663866567354e-07, 'min_child_weight': 5, 'gamma': 5.3265226047685745, 'random_state': 42}",COMPLETE
21,-0.2415298752937362,2025-07-20 20:43:13.666503,2025-07-20 20:43:14.723367,0 days 00:00:01.056864,0.7815766970277724,0.9924101098159579,0.057599916032617965,0.060085247604592565,5,3,80,0.000707097020134007,1.2700729587173315e-05,0.9098782219958496,"[-0.11738314551853422, -0.25246190017228654, -0.326555233515542, -0.24026937271814242, -0.27097972454417585]",0.06874607437546577,"{'n_estimators': 80, 'max_depth': 5, 'learning_rate': 0.060085247604592565, 'subsample': 0.9098782219958496, 'colsample_bytree': 0.9924101098159579, 'colsample_bylevel': 0.7815766970277724, 'reg_alpha': 0.000707097020134007, 'reg_lambda': 1.2700729587173315e-05, 'min_child_weight': 3, 'gamma': 0.057599916032617965, 'random_state': 42}",COMPLETE
22,-0.23504170781717176,2025-07-20 20:43:14.725368,2025-07-20 20:43:15.734462,0 days 00:00:01.009094,0.777908524678226,0.971036644797337,0.0716094723735219,0.10508860193292541,5,2,80,0.0005585912857434382,5.3195620076571505e-05,0.9292664864911906,"[-0.1629722068723295, -0.25456899042029857, -0.2156387260294287, -0.2596548560146069, -0.2823737597491952]",0.04194742814247652,"{'n_estimators': 80, 'max_depth': 5, 'learning_rate': 0.10508860193292541, 'subsample': 0.9292664864911906, 'colsample_bytree': 0.971036644797337, 'colsample_bylevel': 0.777908524678226, 'reg_alpha': 0.0005585912857434382, 'reg_lambda': 5.3195620076571505e-05, 'min_child_weight': 2, 'gamma': 0.0716094723735219, 'random_state': 42}",COMPLETE
23,-0.2597007325873283,2025-07-20 20:43:15.736465,2025-07-20 20:43:16.992328,0 days 00:00:01.255863,0.7806180345278746,0.9957741629204993,0.1730649609813327,0.11376891031130071,3,2,80,0.009777634101719827,5.928510952426204e-05,0.996271580654183,"[-0.19430104642460108, -0.29019413898487567, -0.2498904010102292, -0.2763267115817536, -0.287791364935182]",0.035689539623781026,"{'n_estimators': 80, 'max_depth': 3, 'learning_rate': 0.11376891031130071, 'subsample': 0.996271580654183, 'colsample_bytree': 0.9957741629204993, 'colsample_bylevel': 0.7806180345278746, 'reg_alpha': 0.009777634101719827, 'reg_lambda': 5.928510952426204e-05, 'min_child_weight': 2, 'gamma': 0.1730649609813327, 'random_state': 42}",COMPLETE
24,-0.2511264065343986,2025-07-20 20:43:16.994331,2025-07-20 20:43:18.732653,0 days 00:00:01.738322,0.8582172425559299,0.9234766948236092,0.0007258545615258917,0.056663084105584655,6,2,100,0.00029813908100951474,0.003362313404575863,0.9219088336584385,"[-0.1978438460753865, -0.2146674459957896, -0.31244410476141216, -0.2557705466763247, -0.2749060891630801]",0.041267877367419555,"{'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.056663084105584655, 'subsample': 0.9219088336584385, 'colsample_bytree': 0.9234766948236092, 'colsample_bylevel': 0.8582172425559299, 'reg_alpha': 0.00029813908100951474, 'reg_lambda': 0.003362313404575863, 'min_child_weight': 2, 'gamma': 0.0007258545615258917, 'random_state': 42}",COMPLETE
25,-0.24203308177465682,2025-07-20 20:43:18.733652,2025-07-20 20:43:22.177091,0 days 00:00:03.443439,0.8190472992732886,0.9630805541030447,0.008096774766828529,0.10114769745886984,4,4,60,2.46636476117818e-05,8.589757397077722e-05,0.9409378713152255,"[-0.12385721955347401, -0.2553665437564446, -0.27455061599085995, -0.30479807398056746, -0.25159295559193817]",0.062018611860718185,"{'n_estimators': 60, 'max_depth': 4, 'learning_rate': 0.10114769745886984, 'subsample': 0.9409378713152255, 'colsample_bytree': 0.9630805541030447, 'colsample_bylevel': 0.8190472992732886, 'reg_alpha': 2.46636476117818e-05, 'reg_lambda': 8.589757397077722e-05, 'min_child_weight': 4, 'gamma': 0.008096774766828529, 'random_state': 42}",COMPLETE
26,-0.27551773093765497,2025-07-20 20:43:22.178072,2025-07-20 20:43:25.873983,0 days 00:00:03.695911,0.7128897179429896,0.8605367376324043,0.12136767407808075,0.1534646067701486,5,2,80,0.009228011517989423,1.1954956801041806e-06,0.8825693981487873,"[-0.20199763366464166, -0.28293167369482775, -0.28746567571611603, -0.32625974427323234, -0.27893392733945693]",0.04047059908099391,"{'n_estimators': 80, 'max_depth': 5, 'learning_rate': 0.1534646067701486, 'subsample': 0.8825693981487873, 'colsample_bytree': 0.8605367376324043, 'colsample_bylevel': 0.7128897179429896, 'reg_alpha': 0.009228011517989423, 'reg_lambda': 1.1954956801041806e-06, 'min_child_weight': 2, 'gamma': 0.12136767407808075, 'random_state': 42}",COMPLETE
27,-0.27484736709194013,2025-07-20 20:43:25.874983,2025-07-20 20:43:31.253118,0 days 00:00:05.378135,0.776724160034688,0.9200126941036437,5.188531211438824e-05,0.04599691098993761,3,5,90,0.00041674661299949726,1.1799139181840691e-05,0.9079194402905835,"[-0.16599990736144327, -0.29770122951036027, -0.3038127116806335, -0.32398249088561293, -0.2827404960216507]",0.05601003763413223,"{'n_estimators': 90, 'max_depth': 3, 'learning_rate': 0.04599691098993761, 'subsample': 0.9079194402905835, 'colsample_bytree': 0.9200126941036437, 'colsample_bylevel': 0.776724160034688, 'reg_alpha': 0.00041674661299949726, 'reg_lambda': 1.1799139181840691e-05, 'min_child_weight': 5, 'gamma': 5.188531211438824e-05, 'random_state': 42}",COMPLETE
28,-0.3996278173430451,2025-07-20 20:43:31.254118,2025-07-20 20:43:34.566519,0 days 00:00:03.312401,0.8359893467946999,0.9758603782031308,3.354887796836016,0.20867441616447183,8,3,100,0.003723927587506742,1.1883987898407869e-07,0.8356431616270723,"[-0.2725663549186541, -0.41960923377829645, -0.5310318893186967, -0.44112425867426575, -0.3338073500253126]",0.08929187077113596,"{'n_estimators': 100, 'max_depth': 8, 'learning_rate': 0.20867441616447183, 'subsample': 0.8356431616270723, 'colsample_bytree': 0.9758603782031308, 'colsample_bylevel': 0.8359893467946999, 'reg_alpha': 0.003723927587506742, 'reg_lambda': 1.1883987898407869e-07, 'min_child_weight': 3, 'gamma': 3.354887796836016, 'random_state': 42}",COMPLETE
29,-0.28775917844918064,2025-07-20 20:43:34.567516,2025-07-20 20:43:39.153154,0 days 00:00:04.585638,0.6860903906803597,0.9395734770858657,0.007890909378906404,0.12363466119377357,6,7,120,1.370736777089053e-08,0.0020623424481023933,0.9512023746249111,"[-0.17338213000743521, -0.31789040706682775, -0.3642580201197585, -0.32652757792508363, -0.25673775712679825]",0.06679429661876587,"{'n_estimators': 120, 'max_depth': 6, 'learning_rate': 0.12363466119377357, 'subsample': 0.9512023746249111, 'colsample_bytree': 0.9395734770858657, 'colsample_bylevel': 0.6860903906803597, 'reg_alpha': 1.370736777089053e-08, 'reg_lambda': 0.0020623424481023933, 'min_child_weight': 7, 'gamma': 0.007890909378906404, 'random_state': 42}",COMPLETE
30,-0.5923481902180072,2025-07-20 20:43:39.154155,2025-07-20 20:43:42.594742,0 days 00:00:03.440587,0.6454158611813346,0.9993851752225809,1.7027331593815556,0.020596349683561322,9,1,60,0.38420558483488065,0.04804949539627079,0.8162677862607134,"[-0.43362528423397284, -0.5316740569811315, -0.8682036660468934, -0.576201490424158, -0.5520364534038807]",0.14618912881062535,"{'n_estimators': 60, 'max_depth': 9, 'learning_rate': 0.020596349683561322, 'subsample': 0.8162677862607134, 'colsample_bytree': 0.9993851752225809, 'colsample_bylevel': 0.6454158611813346, 'reg_alpha': 0.38420558483488065, 'reg_lambda': 0.04804949539627079, 'min_child_weight': 1, 'gamma': 1.7027331593815556, 'random_state': 42}",COMPLETE
31,-0.24474020750876227,2025-07-20 20:43:42.597742,2025-07-20 20:43:47.031601,0 days 00:00:04.433859,0.8146089340021231,0.9662451282817471,0.008978771823443263,0.10214602670982141,4,4,60,2.7504871118066658e-05,0.00012715865129776829,0.9499080159063434,"[-0.1335139472507512, -0.26433680302191076, -0.25370411635273604, -0.30118167895238296, -0.27096449196603023]",0.05780832462970812,"{'n_estimators': 60, 'max_depth': 4, 'learning_rate': 0.10214602670982141, 'subsample': 0.9499080159063434, 'colsample_bytree': 0.9662451282817471, 'colsample_bylevel': 0.8146089340021231, 'reg_alpha': 2.7504871118066658e-05, 'reg_lambda': 0.00012715865129776829, 'min_child_weight': 4, 'gamma': 0.008978771823443263, 'random_state': 42}",COMPLETE
32,-0.24779224825787746,2025-07-20 20:43:47.033601,2025-07-20 20:43:50.786861,0 days 00:00:03.753260,0.7955966964324497,0.9684062558041331,0.04538697972678443,0.09445214319205095,4,4,50,1.686920276190037e-05,1.7781969990295047e-05,0.9363798168541633,"[-0.14470208475336763, -0.23891451010716358, -0.3067001259409776, -0.2916374857662444, -0.25700703472163405]",0.05689262033150528,"{'n_estimators': 50, 'max_depth': 4, 'learning_rate': 0.09445214319205095, 'subsample': 0.9363798168541633, 'colsample_bytree': 0.9684062558041331, 'colsample_bylevel': 0.7955966964324497, 'reg_alpha': 1.686920276190037e-05, 'reg_lambda': 1.7781969990295047e-05, 'min_child_weight': 4, 'gamma': 0.04538697972678443, 'random_state': 42}",COMPLETE
